code,group,name,kana,lat,lon,edited20231104
36361,福島県,若松,ワカマツ,37.48833333,139.91,
36391,福島県,船引,フネヒキ,37.435,140.5766667,
36411,福島県,浪江,ナミエ,37.49166667,140.965,
36426,福島県,只見,タダミ,37.34333333,139.3133333,
36461,福島県,湖南,コナン,37.38833333,140.09,
36476,福島県,郡山,コオリヤマ,37.36833333,140.33,
36501,福島県,川内,カワウチ,37.33666667,140.8083333,
36511,福島県,富岡,トミオカ,37.34666667,141.0166667,
36536,福島県,南郷,ナンゴウ,37.265,139.5366667,
36562,福島県,湯本,ユモト,37.27666667,140.0633333,
36571,福島県,長沼,ナガヌマ,37.28833333,140.2183333,
36581,福島県,玉川,タマカワ,37.22666667,140.4266667,
36591,福島県,小野新町,オノニイマチ,37.28666667,140.625,
36597,福島県,川前,カワマエ,37.24666667,140.7233333,
36611,福島県,広野,ヒロノ,37.23333333,141,
36641,福島県,田島,タジマ,37.20666667,139.795,
36667,福島県,白河,シラカワ,37.13166667,140.215,
36676,福島県,石川,イシカワ,37.14666667,140.46,
36716,福島県,桧枝岐,ヒノエマタ,37.01,139.375,
36726,福島県,舘岩,タテイワ,37.09166667,139.5316667,
36781,福島県,平,タイラ,37.065,140.8766667,
36821,福島県,東白川,ヒガシシラカワ,36.93833333,140.4083333,
36836,福島県,山田,ヤマダ,36.93333333,140.7333333,
36846,福島県,小名浜,オナハマ,36.94666667,140.9033333,
36846,福島県,小名浜,オナハマ,36.96333333,140.8833333,
40041,茨城県,花園,ハナゾノ,36.86833333,140.6366667,
40046,茨城県,北茨城,キタイバラキ,36.83333333,140.7716667,
40061,茨城県,大子,ダイゴ,36.77833333,140.345,
40066,茨城県,徳田,トクダ,36.77833333,140.4816667,
40076,茨城県,大能,オオノウ,36.74333333,140.5933333,
40091,茨城県,常陸大宮,ヒタチオオミヤ,36.60666667,140.325,
40126,茨城県,中野,ナカノ,36.515,140.4733333,
40136,茨城県,日立,ヒタチ,36.58,140.645,
40181,茨城県,門井,カドイ,36.33333333,140.0333333,
40191,茨城県,笠間,カサマ,36.395,140.24,
40201,茨城県,水戸,ミト,36.38,140.4666667,
40221,茨城県,古河,コガ,36.20166667,139.7166667,
40231,茨城県,下館,シモダテ,36.28166667,139.9883333,
40241,茨城県,柿岡,カキオカ,36.23333333,140.1883333,
40251,茨城県,美野里,ミノリ,36.23666667,140.325,
40281,茨城県,下妻,シモツマ,36.16833333,139.945,
40311,茨城県,鉾田,ホコタ,36.16833333,140.5266667,
40326,茨城県,坂東,バンドウ,36.035,139.8933333,
40336,茨城県,つくば,ツクバ,36.05666667,140.125,
40341,茨城県,土浦,ツチウラ,36.10333333,140.22,
40391,茨城県,江戸崎,エドサキ,35.96,140.32,
40406,茨城県,鹿嶋,カシマ,35.96333333,140.6216667,
40426,茨城県,龍ケ崎,リュウガサキ,35.89,140.2116667,
41011,栃木県,那須高原,ナスコウゲン,37.12333333,140.035,
41076,栃木県,五十里,イカリ,36.92166667,139.695,
41091,栃木県,黒磯,クロイソ,36.98166667,140.0183333,
41116,栃木県,土呂部,ドロブ,36.89166667,139.5683333,
41141,栃木県,大田原,オオタワラ,36.84,140.035,
41166,栃木県,奥日光,オクニッコウ,36.73833333,139.5,
41172,栃木県,日光東町,ニッコウヒガシマチ,36.75,139.615,
41181,栃木県,塩谷,シオヤ,36.75666667,139.8833333,
41211,栃木県,足尾,アシオ,36.64666667,139.4483333,
41241,栃木県,高根沢,タカネザワ,36.60666667,139.9983333,
41247,栃木県,那須烏山,ナスカラスヤマ,36.64166667,140.1166667,
41271,栃木県,鹿沼,カヌマ,36.59166667,139.735,
41277,栃木県,宇都宮,ウツノミヤ,36.54833333,139.8683333,
41311,栃木県,葛生,クズウ,36.43166667,139.59,
41331,栃木県,真岡,モオカ,36.47666667,139.9866667,
41356,栃木県,足利,アシカガ,36.34166667,139.4616667,
41361,栃木県,佐野,サノ,36.36333333,139.57,
41371,栃木県,栃木,トチギ,36.37333333,139.7033333,
